ENSG00000287175.1	ENSG00000287175	1388
ENSG00000230573.2	LINC02639	3105
ENSG00000307524.1	ENSG00000307524	2411
ENSG00000300219.1	ENSG00000300219	1966
ENSG00000303926.1	ENSG00000303926	2192
ENSG00000303836.1	ENSG00000303836	2187
ENSG00000303862.1	ENSG00000303862	2188
ENSG00000226005.7	LINC02660	3106
ENSG00000295787.1	ENSG00000295787	1698
ENSG00000304847.1	ENSG00000304847	2248
ENSG00000274809.1	MIR6078	3293
ENSG00000227101.3	ENSG00000227101	567
ENSG00000310086.1	ENSG00000310086	2566
ENSG00000236990.2	ENSG00000236990	696
ENSG00000305807.1	ENSG00000305807	2307
ENSG00000305321.1	ENSG00000305321	2277
ENSG00000309009.1	ENSG00000309009	2501
ENSG00000309028.1	ENSG00000309028	2502
ENSG00000309046.1	ENSG00000309046	2503
ENSG00000233117.5	LINC00702	3013
ENSG00000309509.1	ENSG00000309509	2531
ENSG00000309529.1	ENSG00000309529	2532
ENSG00000297481.1	ENSG00000297481	1800
ENSG00000295679.1	ENSG00000295679	1691
ENSG00000224382.3	LINC00703	3013
ENSG00000230096.1	ENSG00000230096	608
ENSG00000307724.1	ENSG00000307724	2423
ENSG00000287246.2	ENSG00000287246	1392
ENSG00000231298.9	MANCR	3171
ENSG00000296389.1	ENSG00000296389	1735
ENSG00000225269.4	LINC00705	3013
ENSG00000296411.1	ENSG00000296411	1736
ENSG00000287023.3	ENSG00000287023	1379
ENSG00000296335.1	ENSG00000296335	1731
ENSG00000296377.1	ENSG00000296377	1734
ENSG00000165568.18	AKR1E2	50
ENSG00000304798.1	ENSG00000304798	2245
ENSG00000304775.1	ENSG00000304775	2243
ENSG00000151631.8	AKR1C6P	50
ENSG00000304813.1	ENSG00000304813	2246
ENSG00000304836.1	ENSG00000304836	2247
ENSG00000238840.1	U8	4470
ENSG00000187134.14	AKR1C1	50
ENSG00000151632.18	AKR1C2	50
ENSG00000224251.6	ENSG00000224251	530
ENSG00000239148.1	U8	4470
ENSG00000196139.14	AKR1C3	50
ENSG00000304878.1	ENSG00000304878	2249
ENSG00000304857.1	ENSG00000304857	2248
ENSG00000239142.1	U8	4470
ENSG00000225418.1	AKR1C5P	50
ENSG00000264006.9	AKR1C8	50
ENSG00000198610.11	AKR1C4	50
ENSG00000228291.1	ARL4AP3	97
ENSG00000287848.1	ENSG00000287848	1425
ENSG00000231039.3	ENSG00000231039	621
ENSG00000224034.2	LINC02561	3101
ENSG00000291045.2	ENSG00000291045	1537
ENSG00000215267.10	AKR1C7P	50
ENSG00000298384.1	ENSG00000298384	1855
ENSG00000293782.1	ENSG00000293782	1575
ENSG00000223987.1	RPL26P28	4014
ENSG00000296083.1	ENSG00000296083	1716
ENSG00000280450.1	ENSG00000280450	1273
ENSG00000178473.7	UCN3	4484
ENSG00000178462.12	TUBAL3	4452
ENSG00000173848.19	NET1	3429
ENSG00000288922.3	ENSG00000288922	1456
ENSG00000295496.1	ENSG00000295496	1680
ENSG00000178372.8	CALML5	199
ENSG00000205488.10	CALML3-AS1	199
ENSG00000178363.5	CALML3	199
ENSG00000300250.1	ENSG00000300250	1968
ENSG00000287566.2	ENSG00000287566	1409
ENSG00000287235.2	ENSG00000287235	1391
ENSG00000242147.4	LASTR	2979
ENSG00000308058.1	ENSG00000308058	2443
ENSG00000308038.1	ENSG00000308038	2442
ENSG00000240577.3	RN7SL445P	3802
ENSG00000196372.13	ASB13	105
ENSG00000108021.22	TASOR2	4319
ENSG00000226647.2	ENSG00000226647	561
ENSG00000057608.18	GDI2	2710
ENSG00000270427.1	NRBF2P5	3463
ENSG00000272764.1	ENSG00000272764	1123
ENSG00000134461.16	ANKRD16	66
ENSG00000134452.20	FBH1	2645
ENSG00000232807.3	ENSG00000232807	643
ENSG00000134470.21	IL15RA	2885
ENSG00000300557.1	ENSG00000300557	1987
ENSG00000134460.19	IL2RA	2888
ENSG00000251922.1	ENSG00000251922	803
ENSG00000229664.1	ENSG00000229664	602
ENSG00000214015.3	RPL32P23	4024
ENSG00000134453.16	RBM17	3735
ENSG00000309520.1	ENSG00000309520	2532
ENSG00000309490.1	ENSG00000309490	2530
ENSG00000309505.1	ENSG00000309505	2531
ENSG00000309556.1	ENSG00000309556	2534
ENSG00000309541.1	ENSG00000309541	2533
ENSG00000170525.21	PFKFB3	3589
ENSG00000201581.1	RN7SKP78	3783
ENSG00000263628.1	MIR3155A	3240
ENSG00000213994.4	ENSG00000213994	504
ENSG00000238366.1	Y_RNA	4590
ENSG00000302099.1	ENSG00000302099	2080
ENSG00000302151.1	ENSG00000302151	2084
ENSG00000215244.5	LINC02649	3106
ENSG00000302118.1	ENSG00000302118	2081
ENSG00000226705.1	SDCBPP1	4120
ENSG00000302173.1	ENSG00000302173	2085
ENSG00000212743.2	LINC02656	3106
ENSG00000302067.1	ENSG00000302067	2078
ENSG00000289934.1	ENSG00000289934	1503
ENSG00000302136.1	ENSG00000302136	2083
ENSG00000065675.16	PRKCQ	3671
ENSG00000288915.2	ENSG00000288915	1455
ENSG00000237943.8	PRKCQ-AS1	3671
ENSG00000225948.3	LINC02648	3106
ENSG00000223784.3	LINP1	3133
ENSG00000289892.2	ENSG00000289892	1500
ENSG00000307985.1	ENSG00000307985	2438
ENSG00000281186.3	LINC00706	3013
ENSG00000307964.1	ENSG00000307964	2437
ENSG00000287277.3	ENSG00000287277	1393
ENSG00000307943.1	ENSG00000307943	2436
ENSG00000308079.1	ENSG00000308079	2444
ENSG00000308039.1	ENSG00000308039	2442
ENSG00000223581.3	LINC02665	3107
ENSG00000270811.1	ENSG00000270811	1086
ENSG00000198879.13	SFMBT2	4141
ENSG00000235141.1	COX6CP17	322
ENSG00000295051.1	ENSG00000295051	1653
ENSG00000308334.1	ENSG00000308334	2460
ENSG00000232591.4	LINC02642	3105
ENSG00000296059.1	ENSG00000296059	1714
ENSG00000296025.1	ENSG00000296025	1712
ENSG00000296042.1	ENSG00000296042	1713
ENSG00000230121.1	ENSG00000230121	609
ENSG00000308504.1	ENSG00000308504	2470
ENSG00000301683.1	ENSG00000301683	2055
ENSG00000123243.15	ITIH5	2910
ENSG00000151655.19	ITIH2	2910
ENSG00000151657.12	KIN	2939
ENSG00000165629.20	ATP5F1C	118
ENSG00000305746.1	ENSG00000305746	2303
ENSG00000165632.9	TAF3	4313
ENSG00000233990.1	ENSG00000233990	657
ENSG00000197308.10	GATA3-AS1	2704
ENSG00000308150.1	ENSG00000308150	2448
ENSG00000308117.1	ENSG00000308117	2446
ENSG00000107485.18	GATA3	2704
ENSG00000232638.2	ENSG00000232638	641
ENSG00000307416.1	ENSG00000307416	2404
ENSG00000298566.1	ENSG00000298566	1866
ENSG00000306499.1	ENSG00000306499	2348
ENSG00000289897.2	ENSG00000289897	1501
ENSG00000225053.1	PRPF38AP1	3676
ENSG00000232170.7	LINC00708	3013
ENSG00000226861.2	ENSG00000226861	563
ENSG00000226990.2	ENSG00000226990	565
ENSG00000303971.1	ENSG00000303971	2195
ENSG00000303957.1	ENSG00000303957	2194
ENSG00000294994.1	ENSG00000294994	1649
ENSG00000297878.1	ENSG00000297878	1824
ENSG00000271251.1	ENSG00000271251	1095
ENSG00000305784.1	ENSG00000305784	2305
ENSG00000304440.1	ENSG00000304440	2223
ENSG00000213771.3	KRT8P37	2963
ENSG00000297786.1	ENSG00000297786	1819
ENSG00000297769.1	ENSG00000297769	1818
ENSG00000236420.1	CHCHD3P1	274
ENSG00000212505.1	RNA5SP299	3839
ENSG00000270234.1	ENSG00000270234	1074
ENSG00000308749.1	ENSG00000308749	2485
ENSG00000234752.2	LINC02676	3107
ENSG00000303941.1	ENSG00000303941	2193
ENSG00000302491.1	ENSG00000302491	2105
ENSG00000307050.1	ENSG00000307050	2382
ENSG00000304819.1	ENSG00000304819	2246
ENSG00000306888.1	ENSG00000306888	2372
ENSG00000306903.1	ENSG00000306903	2373
ENSG00000230014.2	LINC00709	3014
ENSG00000287120.2	ENSG00000287120	1384
ENSG00000310368.1	ENSG00000310368	2584
ENSG00000302630.1	ENSG00000302630	2113
ENSG00000302618.1	ENSG00000302618	2112
ENSG00000303638.1	ENSG00000303638	2175
ENSG00000235838.1	HSP90AB7P	2834
ENSG00000228636.4	LINC02663	3107
ENSG00000297723.1	ENSG00000297723	1815
ENSG00000296323.1	ENSG00000296323	1730
ENSG00000224788.2	LINC02670	3107
ENSG00000229919.3	ELOCP3	472
ENSG00000200849.1	Y_RNA	4564
ENSG00000272436.1	CUX2P1	354
ENSG00000270111.5	CELF2-DT	258
ENSG00000279575.1	ENSG00000279575	1238
ENSG00000287309.1	ENSG00000287309	1395
ENSG00000289328.1	ENSG00000289328	1477
ENSG00000296415.1	ENSG00000296415	1736
ENSG00000289363.1	ENSG00000289363	1479
ENSG00000296493.1	ENSG00000296493	1741
ENSG00000296396.1	ENSG00000296396	1735
ENSG00000296526.1	ENSG00000296526	1743
ENSG00000296476.1	ENSG00000296476	1740
ENSG00000228997.1	ORMDL1P1	3540
ENSG00000225383.9	SFTA1P	4142
ENSG00000048740.19	CELF2	258
ENSG00000296438.1	ENSG00000296438	1737
ENSG00000229240.9	LINC00710	3014
ENSG00000231496.3	ENSG00000231496	626
ENSG00000228027.1	ENSG00000228027	579
ENSG00000229206.3	ENSG00000229206	596
ENSG00000309990.1	ENSG00000309990	2560
ENSG00000237986.4	CELF2-AS2	258
ENSG00000230322.1	ENSG00000230322	611
ENSG00000310009.1	ENSG00000310009	2561
ENSG00000309976.1	ENSG00000309976	2559
ENSG00000310031.1	ENSG00000310031	2563
ENSG00000181800.7	CELF2-AS1	258
ENSG00000301198.1	ENSG00000301198	2025
ENSG00000280086.1	ENSG00000280086	1259
ENSG00000301463.1	ENSG00000301463	2042
ENSG00000148429.15	USP6NL	4501
ENSG00000271360.1	USP6NL-AS1	4501
ENSG00000308311.1	ENSG00000308311	2458
ENSG00000271046.2	ENSG00000271046	1091
ENSG00000308333.1	ENSG00000308333	2460
ENSG00000134463.15	ECHDC3	443
ENSG00000148426.14	PROSER2	3675
ENSG00000225778.6	PROSER2-AS1	3675
ENSG00000151461.20	UPF2	4491
ENSG00000251957.1	RNU6-1095P	3893
ENSG00000294071.1	ENSG00000294071	1593
ENSG00000181192.12	DHTKD1	397
ENSG00000272507.1	RNU6-88P	3957
ENSG00000305675.1	ENSG00000305675	2298
ENSG00000065665.21	SEC61A2	4125
ENSG00000265653.1	MIR548AK	3283
ENSG00000165609.14	NUDT5	3474
ENSG00000151465.14	CDC123	241
ENSG00000228302.3	ENSG00000228302	583
ENSG00000264036.2	RN7SL198P	3789
ENSG00000304640.1	ENSG00000304640	2235
ENSG00000183049.14	CAMK1D	199
ENSG00000289395.3	ENSG00000289395	1481
ENSG00000252438.1	ENSG00000252438	806
ENSG00000252118.1	RNU6ATAC39P	3966
ENSG00000285994.1	ENSG00000285994	1326
ENSG00000263584.1	MIR4480	3262
ENSG00000283699.1	MIR4481	3262
ENSG00000221331.1	MIR548Q	3285
ENSG00000285520.1	ENSG00000285520	1306
ENSG00000151468.11	CCDC3	220
ENSG00000212499.1	RNA5SP300	3839
ENSG00000225251.1	RPL5P25	4039
ENSG00000123240.17	OPTN	3489
ENSG00000289266.1	ENSG00000289266	1474
ENSG00000235763.1	SNRPGP5	4238
ENSG00000234175.1	ENSG00000234175	660
ENSG00000228330.1	ENSG00000228330	583
ENSG00000203414.2	BTBD7P1	166
ENSG00000237540.1	RPL36AP36	4031
ENSG00000065328.17	MCM10	3187
ENSG00000272055.1	RNU6-6P	3945
ENSG00000165623.10	UCMA	4484
ENSG00000297589.1	ENSG00000297589	1806
ENSG00000107537.14	PHYH	3601
ENSG00000308565.1	ENSG00000308565	2474
ENSG00000306852.1	ENSG00000306852	2370
ENSG00000226209.1	RBISP1	3734
ENSG00000086475.15	SEPHS1	4130
ENSG00000289585.3	ENSG00000289585	1491
ENSG00000286514.2	ENSG00000286514	1352
ENSG00000165626.19	BEND7	144
ENSG00000202508.1	Y_RNA	4575
ENSG00000227175.2	BEND7-DT	144
ENSG00000165630.15	PRPF18	3676
ENSG00000227474.1	RPL6P24	4041
ENSG00000151474.23	FRMD4A	2680
ENSG00000273474.1	ENSG00000273474	1137
ENSG00000225112.2	ENSG00000225112	541
ENSG00000234091.1	FRMD4A-AS1	2680
ENSG00000215227.4	NUTF2P5	3478
ENSG00000229751.1	ENSG00000229751	603
ENSG00000235410.2	ENSG00000235410	675
ENSG00000285671.1	ENSG00000285671	1313
ENSG00000266321.1	MIR4293	3255
ENSG00000278100.1	Metazoa_SRP	3208
ENSG00000221371.1	MIR1265	3225
ENSG00000293746.1	ENSG00000293746	1573
ENSG00000065809.14	FAM107B	2619
ENSG00000303062.1	ENSG00000303062	2140
ENSG00000236495.2	ENSG00000236495	689
ENSG00000201766.1	RNA5SP302	3839
ENSG00000237032.1	RPSAP7	4088
ENSG00000185267.10	CDNF	252
ENSG00000284024.4	MSANTD7	3348
ENSG00000187522.16	HSPA14	2834
ENSG00000272853.3	SUV39H2-DT	4302
ENSG00000152455.16	SUV39H2	4302
ENSG00000152457.19	DCLRE1C	377
ENSG00000197889.10	MEIG1	3196
ENSG00000235623.2	OR7E110P	3530
ENSG00000228547.5	OR7E26P	3533
ENSG00000299781.1	ENSG00000299781	1940
ENSG00000182531.7	OR7E115P	3531
ENSG00000237470.3	DCLRE1CP1	377
ENSG00000152463.15	OLAH	3486
ENSG00000299798.1	ENSG00000299798	1941
ENSG00000176244.7	ACBD7	13
ENSG00000228312.1	GAPDHP45	2699
ENSG00000176236.6	RPP38-DT	4055
ENSG00000152464.15	RPP38	4055
ENSG00000152465.18	NMT2	3446
ENSG00000206448.3	PPIAP30	3646
ENSG00000228181.1	ENSG00000228181	582
ENSG00000298737.1	ENSG00000298737	1876
ENSG00000304413.1	ENSG00000304413	2221
ENSG00000304392.1	ENSG00000304392	2220
ENSG00000304434.1	ENSG00000304434	2222
ENSG00000232739.2	ENSG00000232739	642
ENSG00000148468.17	FAM171A1	2625
ENSG00000306176.1	ENSG00000306176	2329
ENSG00000077943.8	ITGA8	2908
ENSG00000293819.1	ENSG00000293819	1577
ENSG00000148481.14	MINDY3	3220
ENSG00000293799.1	ENSG00000293799	1576
ENSG00000252537.1	ENSG00000252537	807
ENSG00000237913.1	FTLP19	2685
ENSG00000201260.1	RNU6-1075P	3891
ENSG00000306122.1	ENSG00000306122	2326
ENSG00000295590.1	ENSG00000295590	1685
ENSG00000295551.1	ENSG00000295551	1683
ENSG00000226140.7	LINC02654	3106
ENSG00000165983.15	PTER	3697
ENSG00000223156.1	RNU2-18P	3875
ENSG00000165985.12	C1QL3	180
ENSG00000287925.2	ENSG00000287925	1429
ENSG00000301311.1	ENSG00000301311	2032
ENSG00000148484.18	RSU1	4094
ENSG00000225213.2	ENSG00000225213	543
ENSG00000275001.1	ENSG00000275001	1158
ENSG00000286958.2	ENSG00000286958	1375
ENSG00000107611.16	CUBN	352
ENSG00000296126.1	ENSG00000296126	1719
ENSG00000296147.1	ENSG00000296147	1720
ENSG00000302752.1	ENSG00000302752	2121
ENSG00000295162.1	ENSG00000295162	1659
ENSG00000107614.22	TRDMT1	4421
ENSG00000229124.9	VIM-AS1	4512
ENSG00000026025.16	VIM	4512
ENSG00000234961.1	ENSG00000234961	669
ENSG00000148488.17	ST8SIA6	4284
ENSG00000303005.1	ENSG00000303005	2136
ENSG00000204832.11	ST8SIA6-AS1	4284
ENSG00000251803.1	Y_RNA	4592
ENSG00000306435.1	ENSG00000306435	2345
ENSG00000236582.1	PRPF38AP2	3676
ENSG00000165996.14	HACD1	2778
ENSG00000260589.1	STAM-DT	4285
ENSG00000136738.15	STAM	4285
ENSG00000229190.2	ENSG00000229190	595
ENSG00000148483.9	TMEM236	4374
ENSG00000260314.3	MRC1	3333
ENSG00000207938.1	MIR511	3277
ENSG00000235637.1	ENSG00000235637	678
ENSG00000148482.12	SLC39A12	4181
ENSG00000226083.5	SLC39A12-AS1	4181
ENSG00000165995.24	CACNB2	195
ENSG00000235020.6	ENSG00000235020	670
ENSG00000240291.2	ENSG00000240291	719
ENSG00000241058.4	NSUN6	3468
ENSG00000302787.1	ENSG00000302787	2123
ENSG00000165997.5	ARL5B	98
ENSG00000234244.3	ENSG00000234244	660
ENSG00000225509.1	AIFM1P1	44
ENSG00000234813.1	ENSG00000234813	667
ENSG00000293720.1	ENSG00000293720	1571
ENSG00000204740.11	MALRD1	3170
ENSG00000226255.1	UBE2V2P1	4478
ENSG00000227734.1	ENSG00000227734	576
ENSG00000239539.1	HMGN1P20	2807
ENSG00000236960.1	ENSG00000236960	695
ENSG00000306612.1	ENSG00000306612	2355
ENSG00000200545.2	U3	4464
ENSG00000252001.1	RNA5SP303	3839
ENSG00000233968.10	ENSG00000233968	657
ENSG00000306631.1	ENSG00000306631	2356
ENSG00000283456.1	MTND1P37	3373
ENSG00000230818.1	MTND2P16	3374
ENSG00000252832.1	RNU6-1212P	3900
ENSG00000285852.2	ENSG00000285852	1321
ENSG00000120594.17	PLXDC2	3626
ENSG00000307266.1	ENSG00000307266	2395
ENSG00000238246.1	ENSG00000238246	711
ENSG00000287613.1	ENSG00000287613	1412
ENSG00000304329.1	ENSG00000304329	2216
ENSG00000228339.1	AMD1P1	59
ENSG00000302338.1	ENSG00000302338	2095
ENSG00000270727.1	ENSG00000270727	1084
ENSG00000265372.1	MIR4675	3268
ENSG00000302354.1	ENSG00000302354	2096
ENSG00000078114.19	NEBL	3425
ENSG00000235940.1	MTND1P21	3372
ENSG00000230112.1	ENSG00000230112	608
ENSG00000296336.1	ENSG00000296336	1731
ENSG00000228753.1	EIF4BP2	463
ENSG00000296266.1	ENSG00000296266	1727
ENSG00000228219.1	NPM1P30	3457
ENSG00000296300.1	ENSG00000296300	1729
ENSG00000296319.1	ENSG00000296319	1730
ENSG00000231920.2	NEBL-AS1	3425
ENSG00000228860.1	ENSG00000228860	592
ENSG00000232853.1	LUZP4P1	3158
ENSG00000296244.1	ENSG00000296244	1726
ENSG00000296229.1	ENSG00000296229	1725
ENSG00000207264.1	RNU6-15P	3910
ENSG00000230109.2	LINC02643	3105
ENSG00000231553.1	MRM3P1	3335
ENSG00000304441.1	ENSG00000304441	2223
ENSG00000305161.1	ENSG00000305161	2267
ENSG00000278650.1	ENSG00000278650	1206
ENSG00000273566.1	Metazoa_SRP	3200
ENSG00000199222.1	Y_RNA	4553
ENSG00000204682.10	MIR1915HG	3232
ENSG00000222071.1	MIR1915	3232
ENSG00000308031.1	ENSG00000308031	2441
ENSG00000308054.1	ENSG00000308054	2443
ENSG00000180592.17	SKIDA1	4158
ENSG00000078403.17	MLLT10	3321
ENSG00000286881.3	ENSG00000286881	1371
ENSG00000308089.1	ENSG00000308089	2445
ENSG00000207347.1	RNU6-306P	3920
ENSG00000223984.1	HNRNPRP1	2821
ENSG00000201390.1	RNU6-1141P	3896
ENSG00000304565.1	ENSG00000304565	2231
ENSG00000289528.1	ENSG00000289528	1488
ENSG00000136770.11	DNAJC1	411
ENSG00000252634.1	RN7SKP219	3774
ENSG00000279623.1	ENSG00000279623	1240
ENSG00000201364.1	RN7SKP37	3780
ENSG00000232497.1	ADIPOR1P1	34
ENSG00000236777.1	ENSG00000236777	693
ENSG00000223601.3	EBLN1	442
ENSG00000260205.1	ENSG00000260205	947
ENSG00000302642.1	ENSG00000302642	2114
ENSG00000286832.1	ENSG00000286832	1369
ENSG00000303647.1	ENSG00000303647	2175
ENSG00000303668.1	ENSG00000303668	2177
ENSG00000279631.1	ENSG00000279631	1241
ENSG00000261671.1	ENSG00000261671	982
ENSG00000233318.2	RPL31P45	4021
ENSG00000148444.16	COMMD3	314
ENSG00000168283.14	BMI1	150
ENSG00000272516.1	ENSG00000272516	1119
ENSG00000271981.2	ENSG00000271981	1109
ENSG00000310148.1	ENSG00000310148	2570
ENSG00000310170.1	ENSG00000310170	2571
ENSG00000272366.1	ENSG00000272366	1116
ENSG00000077327.16	SPAG6	4251
ENSG00000233451.1	ENSG00000233451	650
ENSG00000301386.1	ENSG00000301386	2037
ENSG00000286810.2	ENSG00000286810	1368
ENSG00000285254.2	ENSG00000285254	1304
ENSG00000150867.14	PIP4K2A	3609
ENSG00000302436.1	ENSG00000302436	2101
ENSG00000279819.1	ENSG00000279819	1249
ENSG00000298626.1	ENSG00000298626	1869
ENSG00000206842.1	RNU6-413P	3927
ENSG00000297866.1	ENSG00000297866	1823
ENSG00000165309.14	ARMC3	99
ENSG00000286924.2	ENSG00000286924	1374
ENSG00000223131.1	RNA5SP304	3840
ENSG00000148450.13	MSRB2	3350
ENSG00000229932.3	YWHAZP3	4551
ENSG00000252049.1	ENSG00000252049	804
ENSG00000302277.1	ENSG00000302277	2091
ENSG00000302264.1	ENSG00000302264	2091
ENSG00000168267.7	PTF1A	3697
ENSG00000295113.1	ENSG00000295113	1656
ENSG00000179133.15	C10orf67	171
ENSG00000227537.1	ENSG00000227537	573
ENSG00000224215.2	C10orf67-AS1	171
ENSG00000302478.1	ENSG00000302478	2104
ENSG00000264574.1	ENSG00000264574	1007
ENSG00000299296.1	ENSG00000299296	1910
ENSG00000287124.3	ENSG00000287124	1385
ENSG00000165312.7	OTUD1	3545
ENSG00000310276.1	ENSG00000310276	2578
ENSG00000296387.1	ENSG00000296387	1734
ENSG00000307832.1	ENSG00000307832	2429
ENSG00000286442.2	ENSG00000286442	1348
ENSG00000120549.19	KIAA1217	2934
ENSG00000223928.1	NUP35P1	3476
ENSG00000207930.1	MIR603	3292
ENSG00000286951.1	ENSG00000286951	1375
ENSG00000308990.1	ENSG00000308990	2500
ENSG00000279029.1	ENSG00000279029	1216
ENSG00000301338.1	ENSG00000301338	2034
ENSG00000289188.1	ENSG00000289188	1469
ENSG00000107863.20	ARHGAP21	89
ENSG00000199535.1	RNA5SP305	3840
ENSG00000307047.1	ENSG00000307047	2382
ENSG00000285750.1	ENSG00000285750	1317
ENSG00000099256.19	PRTFDC1	3685
ENSG00000297715.1	ENSG00000297715	1814
ENSG00000228667.1	ENSG00000228667	588
ENSG00000240294.2	RN7SKP241	3776
ENSG00000273107.2	ENSG00000273107	1129
ENSG00000151023.17	ENKUR	477
ENSG00000185875.13	THNSL1	4349
ENSG00000300173.1	ENSG00000300173	1963
ENSG00000231422.3	LINC01516	3042
ENSG00000233642.2	GPR158-AS1	2742
ENSG00000151025.11	GPR158	2742
ENSG00000274242.1	ENSG00000274242	1147
ENSG00000222543.1	RN7SKP220	3774
ENSG00000227465.1	GPN3P1	2740
ENSG00000280809.6	LINC00836	3014
ENSG00000301236.1	ENSG00000301236	2028
ENSG00000271563.1	HIRAP1	2796
ENSG00000297038.1	ENSG00000297038	1773
ENSG00000223019.1	RNA5SP306	3840
ENSG00000251711.1	RNU6-632P	3941
ENSG00000226304.2	ENSG00000226304	556
ENSG00000095777.17	MYO3A	3396
ENSG00000136750.13	GAD2	2693
ENSG00000289350.2	ENSG00000289350	1478
ENSG00000284951.1	ENSG00000284951	1301
ENSG00000077420.17	APBB1IP	79
ENSG00000199733.1	RNA5SP307	3840
ENSG00000290434.2	ENSG00000290434	1517
ENSG00000236894.4	LINC03028	3128
ENSG00000290444.2	FAM238A	2632
ENSG00000290423.2	ENSG00000290423	1516
ENSG00000297927.1	ENSG00000297927	1827
ENSG00000298019.1	ENSG00000298019	1833
ENSG00000293509.2	ENSG00000293509	1566
ENSG00000297992.1	ENSG00000297992	1831
ENSG00000227932.4	SELENOOLP	4127
ENSG00000297970.1	ENSG00000297970	1830
ENSG00000279212.1	ENSG00000279212	1224
ENSG00000148459.16	PDSS1	3583
ENSG00000234788.1	HSPA8P3	2836
ENSG00000235843.1	ENSG00000235843	681
ENSG00000136754.18	ABI1	10
ENSG00000223027.1	ENSG00000223027	519
ENSG00000206605.1	RNU6-946P	3961
ENSG00000305116.1	ENSG00000305116	2264
ENSG00000290706.2	FAM238C	2632
ENSG00000306360.1	ENSG00000306360	2340
ENSG00000305766.1	ENSG00000305766	2304
ENSG00000107890.17	ANKRD26	67
ENSG00000307334.1	ENSG00000307334	2399
ENSG00000199855.1	RNU6-490P	3931
ENSG00000136758.21	YME1L1	4548
ENSG00000120539.15	MASTL	3182
ENSG00000107897.20	ACBD5	13
ENSG00000252639.1	RNU2-24P	3875
ENSG00000251839.1	RNU7-12P	3968
ENSG00000262412.2	ENSG00000262412	990
ENSG00000230445.5	LRRC37A6P	3148
ENSG00000293534.2	ENSG00000293534	1567
ENSG00000302586.1	ENSG00000302586	2110
ENSG00000302540.1	ENSG00000302540	2108
ENSG00000238021.7	ODAD2P1	3482
ENSG00000278830.1	ENSG00000278830	1209
ENSG00000200369.1	RNU6-666P	3943
ENSG00000215409.4	ENSG00000215409	507
ENSG00000207135.1	RNU6-452P	3929
ENSG00000260151.1	LINC02673	3107
ENSG00000213770.3	FAM210CP	2629
ENSG00000301548.1	ENSG00000301548	2047
ENSG00000237956.1	TRIAP1P1	4423
ENSG00000182077.12	PTCHD3	3696
ENSG00000099246.19	RAB18	3713
ENSG00000285737.2	LINC02680	3108
ENSG00000150051.14	MKX	3320
ENSG00000230500.1	MKX-AS1	3320
ENSG00000169126.16	ODAD2	3482
ENSG00000251810.1	RN7SKP132	3768
ENSG00000302356.1	ENSG00000302356	2096
ENSG00000226016.1	RPL36AP55	4032
ENSG00000233472.1	ENSG00000233472	651
ENSG00000226395.1	MRPS21P5	3343
ENSG00000150054.19	MPP7	3331
ENSG00000286413.1	ENSG00000286413	1346
ENSG00000275036.1	MIR8086	3315
ENSG00000282996.1	MPP7-DT	3331
ENSG00000237746.1	ZNF101P1	4616
ENSG00000222666.2	U3	4466
ENSG00000237128.2	LINC02652	3106
ENSG00000224439.2	RPSAP10	4085
ENSG00000222705.1	RN7SKP39	3780
ENSG00000254635.7	WAC-AS1	4525
ENSG00000095787.26	WAC	4525
ENSG00000252401.1	RNU4ATAC6P	3885
ENSG00000231911.1	TPRKBP1	4401
ENSG00000207483.1	RNU6-1067P	3891
ENSG00000298249.1	ENSG00000298249	1846
ENSG00000095739.11	BAMBI	135
ENSG00000299035.1	ENSG00000299035	1894
ENSG00000232624.9	LINC01517	3042
ENSG00000294340.1	ENSG00000294340	1609
ENSG00000201001.1	RNU6-270P	3917
ENSG00000235824.6	LINC00837	3014
ENSG00000294302.1	ENSG00000294302	1607
ENSG00000294358.1	ENSG00000294358	1610
ENSG00000199402.1	RNA5SP308	3840
ENSG00000229605.5	RPL21P93	4006
ENSG00000298315.1	ENSG00000298315	1850
ENSG00000301925.1	ENSG00000301925	2070
ENSG00000299899.1	ENSG00000299899	1947
ENSG00000299869.1	ENSG00000299869	1945
ENSG00000299883.1	ENSG00000299883	1946
ENSG00000299914.1	ENSG00000299914	1948
ENSG00000307553.1	ENSG00000307553	2412
ENSG00000307537.1	ENSG00000307537	2411
ENSG00000307571.1	ENSG00000307571	2413
ENSG00000305098.1	ENSG00000305098	2263
ENSG00000120563.10	LYZL1	3162
ENSG00000290014.2	ENSG00000290014	1507
ENSG00000301113.1	ENSG00000301113	2021
ENSG00000287402.2	ENSG00000287402	1400
ENSG00000291093.2	SVIL-AS1	4303
ENSG00000197321.16	SVIL	4303
ENSG00000207612.1	MIR604	3292
ENSG00000212411.1	SNORD115	4223
ENSG00000216035.1	MIR938	3317
ENSG00000225976.5	CKS1BP2	290
ENSG00000222092.1	RNU6-908P	3958
ENSG00000296870.1	ENSG00000296870	1763
ENSG00000303513.1	ENSG00000303513	2167
ENSG00000306996.1	ENSG00000306996	2379
ENSG00000300983.1	ENSG00000300983	2013
ENSG00000289386.3	ENSG00000289386	1481
ENSG00000302342.1	ENSG00000302342	2095
ENSG00000294085.1	ENSG00000294085	1594
ENSG00000237936.1	ENSG00000237936	707
ENSG00000299688.1	ENSG00000299688	1934
