gene,wormbasegeneid,genename,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success
w11165_K02E11.6.2,WBGene00010515,K02E11.6,-0.5382258707885825,10.455298518284032,1.4466413157162907,1.0751152730401663,71.66213889374875,1.86358959694073,0.1435320484162517,-0.496991331,2.863381822,1.4238650990048312,0.6529279469830666,-0.1184147154671101,-0.4349547466707339,2.863381822,10.057182752678036,1.443528041788476,207,True
w11166_K02E11.7.1,WBGene00010516,K02E11.7,0.3269897193747839,13.36755368356424,3.127995560541583,0.8993485124314535,187.7217697328717,3.281540145645647,0.0031942537072922,0.822373526,5.21484321,3.0617031914541064,0.7077988584790292,-0.1732504430558762,0.640316388569595,5.21484321,13.348704311785774,0.0426391482354698,207,True
w11167_K03A11.1.1,WBGene00010519,K03A11.1,-0.7419176155933036,11.391677761002764,0.6795150781538087,0.7111958844839864,195.94678482242708,2.201513954944206,0.0499602971364806,-0.593019059,1.786637585,0.6991022063816424,0.4357119235890587,0.0742181030519684,-0.3536989776144605,1.786637585,10.928011431118628,0.5459666982095435,207,True
w11168_K03A11.2.1,WBGene00010520,cpx-2,0.3791640802972937,10.521121767076858,0.0573113666358371,0.510182981738664,224.73246689950065,2.8990805333434646,0.0,-0.866665517,1.103165819,0.0401586471835748,0.3749309947313807,0.0049498471535519,-0.1420449712749047,1.103165819,10.363718867325742,0.0,207,True
w11169_K03A11.2.2,WBGene00010520,cpx-2,0.77005135606504,8.027524380159926,0.1875728785648913,0.5804112434340347,230.36363364468605,2.292408386929397,0.0,-0.696786725,1.128406454,0.166801227347826,0.4036367289035372,-0.0669957516317575,-0.5523296462595555,1.128406454,7.447491915479383,0.0,207,True
w11170_K03A11.4.1,WBGene00010521,K03A11.4,-0.2329998740024141,13.95386579215637,-1.0847820983966492,0.3953081856929014,174.26426392228092,2.648431950030262,0.0,-0.975941257,-0.344478896,-0.80031278197549,0.1355716150570735,0.9701989670127792,0.6452579879484008,-0.344478896,12.516767938956525,0.0,204,True
w11171_K03A11.5.1,WBGene00010522,K03A11.5,0.5991118906772779,9.572551866716156,0.5463042223974269,0.9001412072692843,166.95089360054956,3.170531542672759,0.0,-0.707323497,2.564334714,0.6006968559611651,0.6528159849730449,0.3109094445088178,-0.175463970602729,2.564334714,9.50963641612315,0.0,206,True
w11172_K03A11.5.2,WBGene00010522,K03A11.5,1.1275043982921746,9.735100943649565,-0.1498635162956556,0.6599746574085833,339.3153002711522,4.264688748324098,0.0,-0.999999999,1.840349681,-0.025835430225,0.5640460890025212,0.5205341418715949,0.1508447980378973,1.840349681,9.733966303552895,0.0,200,True
w11173_K03B8.6.1,WBGene00010524,K03B8.6,0.5979542627165686,13.726006175960965,1.5434888646288354,0.8389583058715588,144.3021700210436,3.46901050252218,0.0021587233952759,-0.856700787,3.601420744,1.4602834780628018,0.7000823186546713,-0.2098384339491302,0.3654169600796328,3.601420744,13.721916012900024,0.0296218211250585,207,True
w11174_K03B8.6.2,WBGene00010524,K03B8.6,0.3391896009681516,11.08002517485462,0.8942057210521349,0.8183472395698351,133.3292868296046,3.115715490734791,0.0,-0.607647476,2.697142165,0.9323593312705316,0.6078437722361094,0.1977929243176799,-0.0299296569903297,2.697142165,10.993596055246384,0.0,207,True
w11175_K03B8.8.1,WBGene00010525,K03B8.8,-17.708760250536443,24.24246093489165,0.3808144287067062,4.377602107238384,137.3039872232336,0.8077007625943833,0.0,-0.489889859,2.880997325,0.826979154486631,0.8092744513294284,0.2830745260017678,-0.8619686435065592,2.880997325,6.747452722359064,0.0,187,True
w11176_K03B8.8.2,WBGene00010525,K03B8.8,0.82143883572479,9.921747338869377,1.5629832190686614,1.0594101787974632,202.85361630996988,2.2288313160580198,0.080663449910311,-0.990381567,3.23263669,1.537042662101449,0.8230806200807435,-0.2128851062220835,-0.1832914584626501,3.23263669,9.891963041520142,0.7979198653143078,207,True
w11177_K03D7.7.1,WBGene00010534,fbxa-102,0.864567325066099,1197601416050.047,-4.271650298481356,0.6664224812979067,77.0229150265852,10.07529694023432,0.0,-0.981046416,0.476150575,-0.7468194071555555,0.2985299143638829,1.9049817112055727,3.614383138766442,0.476150575,30.886474051496045,0.0,90,True
w11178_K03D10.3a.2,WBGene00010537,mys-2,0.690158233371922,22.191986132608225,3.866746153668779,0.1938796929662542,151.2631086691074,6.168285841697776,1.855023332165446e-09,3.011958546,4.712378947,3.8448483716521737,0.2126809010783396,-0.7701084885830306,3.75113662053822,4.712378947,22.191925877118184,4.116654028774036e-08,207,True
w11179_K03D10.3b.1,WBGene00010537,mys-2,0.378301694014489,19.60819806034645,3.845847145907553,0.3811243315846979,94.75956455092904,2.2695910344853827,0.0761145786188619,1.727614875,4.457491942,3.774496741758455,0.3307189692554377,-1.5738095954234068,6.287448501697574,4.457491942,19.608075091627217,1.4924603731262085,207,True
w11180_K03D10.3c.1,WBGene00010537,mys-2,2.2761442248162003,7.012353180855395,0.7025791454538348,0.9075423267750776,351.2992540620653,3.657828883759784,0.0,-0.999999982,3.049915237,0.7855914692128713,0.9339763169527658,0.2098540246312386,-0.4169060252545788,3.049915237,7.003620813130977,0.0,202,True
w11181_K03D10.3d.1,WBGene00010537,mys-2,0.8313306430712676,13.973451005674194,3.7066124645470726,0.5288763925780919,180.299104927662,2.614317953996991,0.0327995136022735,1.681986817,4.684294397,3.583489282729469,0.5014429158757651,-1.0046806626705571,1.6879934259638594,4.684294397,13.973440382532802,0.4583220478974424,207,True
w11182_K03H1.3.1,WBGene00010538,ttr-3,0.9393326070647684,14.526644908474484,3.534722037228615,0.9641850384466394,160.24082114547173,2.573973570156816,0.0364188097279578,-0.647581221,5.289610317,3.2667236352500004,1.1745262664016978,-1.4995564806587998,2.394922986694316,5.289610317,14.526641016049696,0.5290429751498622,204,True
w11183_K03H1.3.2,WBGene00010538,ttr-3,-3.763445214655409,11.741970600814762,0.390944669246195,1.5423828796866836,154.41235959049743,1.6330462442251377,0.0,-0.861720556,2.171992904,0.4136282492070707,0.6516558742479472,0.0021935418498956,-0.7315228300389274,2.171992904,8.647074753743476,0.0,198,True
w11184_K03H1.4.1,WBGene00010539,ttr-2,2.032122045956858,15.249951123046388,7.863654513847624,0.3666920732510988,158.94804746431947,5.341397118902816,6.377689326421866e-07,6.04396668,9.248627785,7.638184935141464,0.5450451571927396,-0.6471689028739462,0.2906981383873623,9.248627785,15.249898444012723,9.725911453539736e-06,205,True
w11185_K03H1.4.2,WBGene00010539,ttr-2,1.958244846763078,11.206339887736036,7.229775062895476,0.3853805952299823,265.48502529007675,3.445026502573658,0.0026472097565373,5.752026872,8.16856281,7.033401292560976,0.4981639536395791,-0.7626060602446697,0.0494710393163675,8.16856281,11.206226558490563,0.0296652322796042,205,True
w11186_K03H1.5.1,WBGene00010540,K03H1.5,0.6009237700907168,7.940243717704257,1.7259686832110224,0.5506001804229214,114.77527645772776,4.025490021392257,0.0,0.91629931,3.293225278,1.807713285868421,0.4580036359884607,0.7118349827422669,0.8079593377323233,3.293225278,7.937838327553754,0.0,152,True
w11187_K03H1.6.1,WBGene00010541,ttr-1,-1.2161847567250734,10.345070643402275,2.7927723191118936,0.7375672729117788,266.3578341494497,2.067058849725672,0.0,1.856671455,3.870823753,2.795365111858536,0.4156905801766256,0.0932305395373552,-0.4307873303564866,3.870823753,9.123458911807932,0.0,205,True
w11188_K03H1.6.2,WBGene00010541,ttr-1,1.6520590973700715,7.176176923662812,-0.3050463264795699,0.43462834748134,153.73615524254097,3.433671472864972,0.0,-0.946118975,0.750219298,-0.1986362294072164,0.3802011335222706,0.4776826902620142,-0.3854969229648812,0.750219298,7.156378597287606,0.0,194,True
w11189_K03H1.7.2,WBGene00010542,K03H1.7,0.2583230022944788,23.89282727924024,6.322500608823263,0.3714330822448217,206.71636681762524,3.00445038018107,0.0109619778166615,3.883590684,7.111598023,6.25221083747317,0.3402677388405654,-2.111654869121822,11.352295926695984,7.111598023,23.891907722537653,0.2619025624521814,205,True
w11190_K03H1.8,WBGene00010543,K03H1.8,1.0510024493557706,3934352234764.417,-23.784571628984494,4.471522232033417,151.68455391941043,7.8862389033186835,0.0,-0.980280334,1.150483105,-0.4464325783316832,0.4790883671466944,1.027313962720478,0.3590962496193399,1.150483105,19.79939565417438,0.0,202,True
w11191_K03H1.9.1,WBGene00010544,K03H1.9,-2044.330437334474,2048.8962336239706,0.4906411731949874,55.69621273906371,200.75287984439427,0.0652184364906229,0.0,-0.902403895,3.059149926,0.7871153461582734,0.9834327291863468,0.1451719450689667,-0.9600884768041,3.059149926,4.352799032265466,0.0,139,True
w11192_K03H1.9.2,WBGene00010544,K03H1.9,1.5228566967354538,5.32436606788198,-0.3276053517717689,0.8264346207283786,141.00698468202722,4.314524929451882,0.0,-0.955861697,2.193706046,0.1442845563767123,0.7694923579721061,0.7338213218028173,-0.3457822417224863,2.193706046,5.323832299016576,0.0,146,True
w11193_K03H1.10.2,WBGene00010545,cbp-2,3.948717970714594,34.84291735819195,-0.9475919554220708,0.0243189172715676,663.897435897436,321.0767821704906,0.0,-0.999999989,4.573667288,2.0060772214078213,1.5427008582529045,-0.9031749429895108,-0.4116078008363697,4.573667288,34.159925802186564,0.0,179,True
w11194_K03H1.11.2,WBGene00010546,K03H1.11,0.1407761882728964,11.60431073096986,3.948206270351886,0.2839300051885455,189.63332371318145,3.058744937519249,0.0,3.395346506,4.562306919,3.9532688127951214,0.20377802986213,0.0670500789466075,-0.030106466660865,4.562306919,11.49638848461496,0.0,205,True
w11195_K03H1.12.1,WBGene00010547,K03H1.12,1.226964107392008,4.091608253505657,2.5683130194086274,1.9197247966723503,142.7611525131564,1.3225463043368348,0.3551234472405203,-0.370314523,4.363604058,2.273158051779221,1.2026245766056438,-0.2046277247137246,-0.8282174117192733,4.363604058,3.6987344046383592,1.3135073122022876,154,True
w11196_K04B12.2a.1,WBGene00010550,K04B12.2,0.3528949771962015,10.511745097905695,1.273659499895963,0.7732542472356089,202.291565505958,1.7971578201114142,0.196954913741719,-0.622904409,2.256297451,1.1818785936908214,0.5345500688787096,-0.4812470021038051,-0.0110702068400079,2.256297451,10.48602075354549,2.0652733130084284,207,True
w11197_K04B12.2a.2,WBGene00010550,K04B12.2,0.4204585064307046,11.00382846135022,2.7680502657622186,0.8032989031433919,120.93114206038322,1.466132289970763,0.3410746802191368,0.540214279,3.600839946,2.6263263895797104,0.5712609810672105,-0.8441024162607049,0.977967274665902,3.600839946,10.998803106699745,3.751413252410864,207,True
w11198_K04B12.3a.1,WBGene00010551,smg-8,0.9982615104262744,10.776770945441594,4.241500972896311,0.3273865401996136,180.77513563493304,3.110087709380604,0.0042821482190976,3.466236134,4.961477702,4.240667821922705,0.2839492047219807,-0.0056270409405258,0.2203750017362709,4.961477702,10.737108879356096,0.0459778916659923,207,True
w11199_K04B12.3b.2,WBGene00010551,smg-8,3.635836939414362,11.118215432291988,1.9701752949147,0.2096811060542398,422.5143536436667,11.619341839116275,0.0,1.008307909,3.692939461,2.4555669232946857,0.702833111007078,0.2478748292431365,-1.37201447320758,3.692939461,11.117457222491035,0.0,207,True
w11200_K04B12.3c.1,WBGene00010551,smg-8,-8.094340238278761,15.974482436838036,0.7363875315503552,2.2721153582184126,181.04213884615615,1.1388736349511843,0.0,-0.999995019,2.566134004,0.7417434368341461,0.8042209401648756,0.0516091880319444,-0.7614528027191536,2.566134004,7.622678537246715,0.0,205,True
w11201_K04C1.2a.1,WBGene00010552,K04C1.2,1.235429904599356,8.341925173652427,0.2925790780416318,0.6996979391300275,227.0548551504828,2.7230140511716847,0.0,-0.963232631,1.639820662,0.3119807570869565,0.555935580452254,0.0894949982076884,-0.4303894811707445,1.639820662,8.137204363082617,0.0,207,True
w11202_K04C1.2a.2,WBGene00010552,K04C1.2,4.025641028591693,91.65056377252763,-0.98136870159562,0.0150686678698026,392.9743589744601,231.6387272706764,0.0,-0.999936576,1.486778359,-0.2953235923285023,0.5745512161229607,0.4690264091236903,-0.41838469570148,1.486778359,90.10974851247578,0.0,207,True
w11203_K04C1.2b.1,WBGene00010552,K04C1.2,3.1149624498914243,5.619146905092901,0.713479832593089,0.7181822145489862,217.90970450413087,3.458884738069438,0.0,-0.999996517,2.470010506,0.656323131589372,0.8428734243852118,-0.1034347251740431,-0.6229266954226458,2.470010506,5.604947557111534,0.0,207,True
w11204_K04C1.2b.2,WBGene00010552,K04C1.2,3.796062197763304,4.559645524857825,0.644607095724224,0.6102308515549096,505.9847016679645,4.477269262552075,0.0,-0.999681914,2.576541499,0.7940081794541062,0.9119890996803212,-0.1436124332735155,-0.701680226925057,2.576541499,4.559369707891777,0.0,207,True
w11205_K04C1.3.1,WBGene00010553,K04C1.3,3.973684228714045,66.61052801247818,-0.9854352996330206,0.0335249512632531,480.9736842172978,121.33961161543918,0.0,-0.999999998,1.891007604,-0.1321415432610837,0.7165133800403961,0.5211622887349611,-0.4514053508470432,1.891007604,66.61009447572631,0.0,203,True
w11206_K04C1.3.2,WBGene00010553,K04C1.3,3.466253745161949,13.053003626559848,1.8899707241819383,0.2592290230129066,447.50116184724766,3.375587240114787,0.0033552618260922,-0.999999056,2.508724642,1.2152366468695652,0.8079183156984182,-0.6438782669649918,-0.4767905725519932,2.508724642,13.05210121520139,0.0437932169576571,207,True
w11207_K04C1.4.1,WBGene00010554,mlc-6,1.627795096264149,8.558716585277859,1.1647381488788449,0.5362263270708747,228.2130460028092,3.040213627196333,0.0,0.030104251,2.317493737,1.1587155774589373,0.4805790949178324,0.0882100406089391,-0.3835374450966435,2.317493737,8.474504409527006,0.0,207,True
w11208_K04C1.5.2,WBGene00010555,K04C1.5,0.6751212301527749,13.832135326577568,5.429033787640909,0.4503779183435284,242.2594385708772,2.7587790289882963,0.0222443157089987,3.860829205,6.307609124,5.378167446468599,0.3915553315754858,-0.6681196621796535,1.062463151349018,6.307609124,13.832051964064338,0.3076845307919232,207,True
w11209_K04D7.1.1,WBGene00010556,rack-1,0.2955924054351846,13.861160531272972,10.955019482676622,0.2754151397627196,243.05214712000316,2.852223722754958,0.0170028075092094,10.12673261,11.5104841,10.923151779130434,0.2166464232310918,-0.611561526881679,0.8203179540319443,11.5104841,13.859326789661417,0.2356474656118433,207,True
w11210_K04D7.2a.2,WBGene00010557,mspn-1,0.1710148004111998,25.946181242812283,5.693686102824043,0.1449730302514843,73.36781709938751,2.408165076270917,0.0550438710780257,4.618574893,5.940550507,5.680131306231885,0.1378935155740103,-2.695263029747455,16.93032940557208,5.940550507,25.94605769928905,1.4281714549826834,207,True
w11211_K04D7.2b.1,WBGene00010557,mspn-1,-269.51141281468176,363.8380868080122,-48.41852489693985,92.19369279411222,1255.960480858847,0.7737504432174448,0.0,-0.999999999,2.022874167,0.02551664878,0.7364243387342986,0.4130121273362171,-0.2879476870018722,2.022874167,9.552262516074734,0.0,200,True
w11212_K04D7.2b.2,WBGene00010557,mspn-1,0.935155385984916,7.998067655630592,1.2425138650813576,1.139859467193126,461.0307860393657,1.7407223583279436,0.2031849648563928,-0.999999015,2.645540192,1.0440578144009662,0.8154942072901791,-0.5700970301892037,-0.2150198769979079,2.645540192,7.831274715413441,1.591197277832038,207,True
w11213_K04D7.4a.1,WBGene00010558,ptp-4,0.1375678985000584,15.794624709463482,-0.4665046863105053,0.3971470099476184,81.10401553369152,5.945462305323274,0.0,-0.878273468,1.20313181,-0.4034028805392157,0.2766515554494862,1.262987436571838,4.512758318185396,1.20313181,15.79432382687292,0.0,204,True
w11214_K04D7.4b.1,WBGene00010558,ptp-4,0.4954111562309186,10.273786143808351,-0.7804395862101856,0.242676020519226,368.677486117923,4.011289938295694,0.0,-0.999999999,-0.092110818,-0.7315305100307691,0.1728752545463109,0.8296671828204824,1.1179714643159882,-0.092110818,10.270484189959554,0.0,195,True
w11215_K04D7.6.1,WBGene00010559,K04D7.6,0.6114434896269616,11.660212982293366,-0.6678303047485993,0.2600856497123887,256.6221442934232,4.469428442640194,0.0,-0.951558463,0.154134801,-0.6055785659806763,0.1934593974077329,0.8372510247469777,0.6451697687597879,0.154134801,11.659626855995748,0.0,207,True
w11216_K04G2.1.1,WBGene00010560,eif-2beta,-0.3672177603317308,12.0710759338049,-0.5790444898692748,0.3048153187484188,227.5740236128428,3.5491896925791697,0.0,-0.951584536,0.185937134,-0.5657829713414634,0.186087097387338,0.338989691487253,0.2426593944651411,0.185937134,12.048859595326256,0.0,205,True
w11217_K04G2.1.2,WBGene00010560,eif-2beta,0.440856979606064,19.91866694707598,7.587413448136463,0.11951967522203,193.1135051290409,5.571569343212989,0.0,7.166965583,8.058284451,7.591793842763285,0.1069183657610991,0.2448661260254494,2.309659582414505,8.058284451,19.91805708695308,0.0,207,True
w11218_K04G2.3.1,WBGene00010562,cdc-48.3,0.2137167952785326,19.07339386503761,4.2874762857785615,0.1328719739573663,233.84425128942277,4.61708543713407,2.011480645732204e-05,3.815871197,4.721273042,4.28268846842512,0.1094594595675935,-0.2753752062015775,2.461682869175778,4.721273042,19.073329288132506,0.0003836563271275,207,True
w11219_K04G2.3.2,WBGene00010562,cdc-48.3,0.9351900118002722,8.672829329098459,0.4948288226874216,0.3448244597901938,133.06278715767752,2.4518269597242077,0.0174797802593812,-0.143205209,1.092652185,0.4991383869613526,0.26104015709047,0.0127043071134412,-0.4019039533702266,1.092652185,8.390139918625028,0.1466578021230284,207,True
w11220_K04G2.4.1,WBGene00010563,K04G2.4,-0.0487802796677281,7.646932155483096,3.3342350474156217,2.5551598378143834,214.8826423901808,0.7834661091026449,0.6952494868303307,-0.29642198,4.749778774,2.760450709492753,1.218069447924254,-0.4023294090351129,-0.7930598037097862,4.749778774,6.631500318209931,4.610547193150629,207,True
w11221_K04G2.5a.1,WBGene00010564,ath-1,0.1535330926512772,11.81633898874078,0.6190108122519119,0.5263880999557649,227.6826043720041,3.3491523055503043,0.0,-0.315909299,1.865607483,0.636708741347826,0.3790894970919177,0.1617645714837209,0.0566092751721636,1.865607483,11.772962165027542,0.0,207,True
w11222_K04G2.5a.2,WBGene00010564,ath-1,0.0708895081265386,38.87658092054522,5.968598896271902,0.1495938368731603,331.4800700724289,2.6623674390426024,0.0288950287823421,4.23792851,6.250220973,5.959929868777778,0.1614397290910939,-5.897263710297001,60.795943686637045,6.250220973,38.8760181034832,1.1233236620430025,207,True
w11223_K04G2.6.2,WBGene00010565,vacl-14,0.3620078595944359,25.04170621238603,4.502428797893742,0.2334906274425972,236.55322577553076,2.561516483767997,0.0376030804575443,2.782960159,4.925342357,4.444997288342996,0.2719582580620185,-3.15430583295868,15.713559404145098,4.925342357,25.04135454346208,0.9416320696636986,207,True
w11224_K04G2.7a.1,WBGene00010566,K04G2.7,0.2961236876045846,13.240944639527903,-0.425531403735095,0.5848099565702265,147.87044449812603,4.857731231367018,0.0,-0.928568649,1.583252606,-0.2979474546262136,0.4030218525934414,1.0914814483541104,2.0982315651886587,1.583252606,13.240844087716097,0.0,206,True
w11225_K04G2.9.2,WBGene00010567,K04G2.9,0.061697102081384,13.481380266441322,3.85598419778088,0.748343966336682,179.2411865562543,2.3704676499069595,0.0600807402923581,1.644122705,5.11033871,3.827894262816425,0.5659826896870308,-0.7794433286551552,1.7059064892443816,5.11033871,13.479169825362638,0.8098385016342032,207,True
w11226_K04G2.10.1,WBGene00010568,K04G2.10,0.2843735256024852,13.762405176126626,3.531795317918051,0.5143035215712616,179.93845541786416,3.4267219444313275,0.0014144822983724,2.213901121,4.777982747,3.480393047425121,0.4013480075576913,-0.3271608237582293,0.5039999932192187,4.777982747,13.743027249718455,0.0194392687707772,207,True
w11227_K04G2.11.2,WBGene00010569,scbp-2,0.1390006585721811,16.519871230166533,4.065523893803113,0.32524069274724,116.93102356786636,5.573014375460859,0.0,3.464532512,5.347205179,4.067018900357487,0.2522465713347787,0.6484378475558434,2.761148351945021,5.347205179,16.51979743857463,0.0,207,True
w11228_K04G11.3.1,WBGene00010571,K04G11.3,0.3256713971243486,12.754544506013962,0.7084678602668252,0.4580767078503465,234.042495656192,2.9512227681280665,0.0114859306098051,-0.467448149,1.664395908,0.7514944295507247,0.3450631848292347,0.0392574628892291,0.2129355990297572,1.664395908,12.736889999010822,0.1462950347133599,207,True
w11229_K04G11.4.1,WBGene00010572,wdr-5.2,0.1699011941533264,15.481714299178028,1.4983132772221608,0.2709234952858405,189.56492825672683,3.472519438917696,0.0023019632688872,0.678591738,2.163550218,1.5144117581884058,0.2077392553121966,0.0245820754397253,1.0491642992448664,2.163550218,15.479925644143544,0.0356342202379248,207,True
w11230_K04H4.2a.1,WBGene00010573,K04H4.2,0.8604035333102061,21.15713592876117,-0.98029402827708,1.117446665648875,280.59632265453445,6.249454290237634,0.0,-0.979297036,3.957737995,-0.097350350117647,0.8519131754133389,1.8924304504122045,4.214130062758238,3.957737995,21.157119017108197,0.0,204,True
w11231_K04H4.2a.2,WBGene00010573,K04H4.2,0.6766648334002926,65.23053309000169,-1.9436433923403211,1.2027439990169957,181.65813190044804,5.953388925069045,0.0,-0.989030192,3.119525986,-0.3836788524754903,0.6678066427580457,2.2686277753926025,6.225313258355978,3.119525986,34.74286228325167,0.0,204,True
w11232_K04H4.2b.1,WBGene00010573,K04H4.2,1.178380526150194,16.185720896355978,-0.7340240269218781,0.7253143077033255,383.525932109735,6.751360593641079,0.0,-0.999999962,2.728577779,-0.2306399413103448,0.6845030512535483,1.7697793589729869,3.8098999157362696,2.728577779,16.185633551142075,0.0,203,True
w11233_K04H4.2c.1,WBGene00010573,K04H4.2,1.2965205769976238,34.340815672356385,-0.8554135520704519,0.0905402991806812,378.3280287641264,19.720418269539568,0.0,-0.991549245,0.407120352,-0.7860755488405797,0.1656177857272632,3.1780957240015293,15.83728089313212,0.407120352,34.33873215523039,0.0,207,True
w11234_K04H4.5.1,WBGene00010574,K04H4.5,1.8944174790500512,8.114761056073247,4.274355488752419,1.4700149972805414,209.2144791946094,1.8838434478405228,0.1694185549911548,-0.021092137,6.232530827,3.7012041264347824,1.3828617508818752,-0.6499872648491655,-0.3854896835598218,6.232530827,8.113093824895369,1.3745086323214346,207,True
w11235_K04H4.7.2,WBGene00010575,flp-25,-0.2565046729465349,11.078089084653804,1.8146901192612517,0.8739949728400623,158.44173363518536,1.8598398349996363,0.170303552585823,-0.093200756,2.964085592,1.8173166434444443,0.550860918005449,-0.1106653718694195,-0.222388785053206,2.964085592,10.983684522053204,1.8705604945875776,207,True
w11236_K04H8.3.1,WBGene00010578,K04H8.3,-0.7836115171473318,29.33435790313062,-2.5482768520837613,1.9704818315056765,154.4764217963691,2.836329792188446,0.0,-0.971055229,1.403697922,-0.398190088342246,0.4516168846394194,0.9999944076232936,0.8566580195162983,1.403697922,14.93189863058963,0.0,187,True
w11237_K05C4.2.1,WBGene00010579,K05C4.2,0.2077534125096705,19.35682948460535,7.737829087558573,0.186378175372551,109.05918203273764,3.90992032892764,0.0004790020446111,6.965845862,8.25311464,7.738385813695653,0.1515282086582959,-0.2934574175147278,3.0611670833143503,8.25311464,19.356699569460268,0.0092718986706954,207,True
w11238_K05C4.4.2,WBGene00010581,K05C4.4,1.1316884914869108,9.94824518489438,2.339851418808098,0.5112560725564231,177.60590543807106,1.4411568740866252,0.3539259827760368,0.797612376,2.860847839,2.1761170695845413,0.4250130365845491,-0.899252111082111,0.4050292827594783,2.860847839,9.947104351814092,3.520538683491595,207,True
w11239_K05C4.5.2,WBGene00010582,K05C4.5,0.2323427081149776,37.066405076183045,5.625747941859297,0.1487563077531545,107.33336782024624,3.1533909661319197,0.0069303790519838,3.98159686,5.957442397,5.595051586961352,0.1883443383587954,-5.058693698939848,38.95930075335499,5.957442397,37.06282750227536,0.2568594433290591,207,True
w11240_K05C4.7.1,WBGene00010583,K05C4.7,-1.1212933389420354,9.741801258229106,6.42371860383383,0.3316372969267802,145.15509937296574,1.382298267688568,0.3091797177264184,5.930271292,6.747871669,6.40559777363285,0.1759227538048442,-0.202682932454934,-0.557354990133569,6.747871669,8.677223153444423,2.682821405231089,207,True
w11241_K05C4.8.1,WBGene00010584,K05C4.8,0.0952765874322149,12.074110344923753,0.1586343170924267,0.6167216399542141,245.4413907056969,3.5727610940744388,0.0,-0.870191863,1.716672749,0.1964816415291262,0.4470227304765978,0.473910647668264,0.4863408356559286,1.716672749,12.053659363250716,0.0,206,True
w11242_K05C4.9a.1,WBGene00010585,K05C4.9,0.3339013987975165,7.731713146338084,-0.7872307164580952,0.3182099721689255,90.87290430829935,5.011733136659728,0.0,-0.961748975,0.340451484,-0.6604683406694916,0.2358987225051174,1.5421428497601222,3.302471289721236,0.340451484,7.731658334895538,0.0,118,True
w11243_K05C4.9b.1,WBGene00010585,K05C4.9,0.7541289113729065,9.169401691529403,-0.6289474858055396,0.2205659000086892,194.02203636253972,6.751029551104963,0.0,-0.999999999,0.423967681,-0.5582381807846154,0.2610160293274096,1.2364136169665334,1.923443975222648,0.423967681,9.169393936044123,0.0,130,True
w11244_K05C4.11.1,WBGene00010587,sol-2,1.7862611842998002,11.901350485509187,-0.0476548757913762,0.4047786513909966,164.90094474440042,5.537687336977964,0.0,-0.999999999,1.53735157,0.0368491294805825,0.4856058140326857,0.4217841972316895,0.5433855565695436,1.53735157,11.90130699483717,0.0,206,True
w11245_K05D4.4.1,WBGene00010589,cyp-33D1,0.5209177309573094,9.630590492222863,-0.7082426037521099,0.2193241989956182,161.31693224217952,4.473953705211977,0.0,-0.976489042,-0.014396682,-0.6639042132647058,0.1671939761852879,0.7409116696525655,0.6320606920567982,-0.014396682,9.630156746759226,0.0,170,True
w11246_K06A4.3.1,WBGene00010593,gsnl-1,-0.4547088861751712,11.131727404224424,4.155048094232345,0.9599716504232744,245.45578723959895,1.478887920066394,0.3300090395035423,2.031183291,5.158920858,4.091190287531401,0.5563213771941471,-0.4145600759426314,0.1398574933183178,5.158920858,11.048382518791302,3.646066103094045,207,True
w11247_K06A4.4.1,WBGene00010594,swt-5,0.509230954868631,10.788428344616838,-0.5074308613611419,0.5336735378151057,148.12471044528897,4.139980984924287,0.0,-0.999999996,1.054849658,-0.38501981913,0.394830081789341,1.0871549645810998,1.742310850311438,1.054849658,10.786304897201608,0.0,200,True
w11248_K06A4.4.2,WBGene00010594,swt-5,2.26618046764357,235542551450.7153,-2.2109757266038343,0.2710619012934818,343.24993635513067,25.20404533797291,0.0,-0.999999883,2.619876297,-0.6042417603009709,0.6810659850196358,2.37652915566967,5.916650781064437,2.619876297,505.9192314759826,0.0,206,True
w11249_K06A4.5.1,WBGene00010595,haao-1,0.7924429851394582,7.91964701316454,1.376961672944763,0.9613852121721886,193.2844227992937,1.991222922794417,0.0859320527658026,-0.251903575,2.730599004,1.306789866913043,0.6634520816455517,-0.2189485763039325,-0.5676772650656328,2.730599004,7.470885002183505,0.6419884842148769,207,True
w11250_K06A4.5.2,WBGene00010595,haao-1,-13.236893361859906,21.702321013359143,4.257293853834043,1.7396277620728091,118.15757143613286,1.0225495947656962,0.0191263060287206,2.983338188,5.515134756,4.259261976270532,0.5324333428560035,0.0010506058062931,-0.7413066188094692,5.515134756,9.00824428829403,0.1722944370393868,207,True
w11251_K06A4.6.1,WBGene00010596,K06A4.6,-7.192043947412141,14.088345928911288,0.3531455366082346,3.674926334379451,164.129912104747,1.1886729462086505,0.0,-0.825463689,3.441989845,0.8236539952604168,0.9990967911891854,0.3099932618415923,-0.8680381669012927,3.441989845,7.137400510249592,0.0,192,True
w11252_K06A4.7.1,WBGene00010597,K06A4.7,1.6167545614276155,17.343375483957256,6.86164283912668,1.12802460364308,231.31644242832309,1.3519713957667658,0.4009611490215041,-0.95257742,7.940020984,5.954989675695653,1.666993429994159,-1.531559650422156,2.289322543560232,7.940020984,17.342983772924985,6.953862701053302,207,True
